"","hari_ke","tanggal","tanah_laut","kotabaru","banjar","barito_kuala","tapin","hss","hst","hsu","tabalong","tanah_bumbu","balangan","banjarmasin","banjarbaru"
"1",1,2020-03-22,0,0,0,0,0,0,0,0,0,0,0,0,0
"2",2,2020-03-23,0,0,0,0,0,0,0,0,0,0,0,0,0
"3",3,2020-03-24,0,0,0,0,0,0,0,0,0,0,0,0,0
"4",4,2020-03-25,0,0,0,0,0,0,0,0,0,0,0,0,0
"5",5,2020-03-26,0,0,0,0,0,0,0,0,0,0,0,0,0
"6",6,2020-03-27,0,0,0,0,0,0,0,0,0,0,0,0,0
"7",7,2020-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0
"8",8,2020-03-29,0,0,0,0,0,0,0,0,0,0,0,0,0
"9",9,2020-03-30,0,0,0,0,0,0,0,0,0,0,0,0,0
"10",10,2020-03-31,0,0,0,0,0,0,0,0,0,0,0,0,0
"11",11,2020-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0
"12",12,2020-04-02,0,0,0,0,0,0,0,0,0,0,0,0,0
"13",13,2020-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0
"14",14,2020-04-04,0,0,0,0,0,0,0,0,0,0,0,0,0
"15",15,2020-04-05,0,0,0,0,0,0,0,0,0,0,0,0,0
"16",15,2020-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0
"17",17,2020-04-07,0,0,0,0,0,0,0,0,0,0,0,0,0
"18",18,2020-04-08,0,0,1,0,0,0,0,0,1,0,0,0,0
"19",19,2020-04-09,0,0,1,0,0,0,0,0,1,0,0,0,0
"20",20,2020-04-10,0,0,1,0,0,0,0,0,1,0,0,0,0
"21",21,2020-04-11,0,0,1,0,0,0,0,0,1,0,0,0,0
"22",22,2020-04-12,0,0,1,0,0,0,0,0,1,0,0,0,0
"23",23,2020-04-13,0,0,1,0,0,0,0,0,1,0,0,1,0
"24",24,2020-04-14,0,0,1,0,0,0,0,0,1,0,0,1,0
"25",25,2020-04-15,0,0,2,0,0,0,0,0,1,0,0,2,0
"26",26,2020-04-16,0,0,2,0,0,0,0,0,1,0,0,5,0
"27",27,2020-04-17,0,0,3,0,0,0,0,0,1,0,0,4,0
"28",28,2020-04-18,0,0,3,0,0,0,0,0,1,0,1,4,0
"29",29,2020-04-19,0,0,3,0,0,0,0,0,1,0,1,4,0
"30",30,2020-04-20,0,0,3,0,0,0,0,0,1,0,1,4,0
"31",31,2020-04-21,0,0,3,0,0,0,0,0,1,0,1,5,0
"32",32,2020-04-22,0,0,3,0,0,0,0,0,1,0,1,5,0
"33",33,2020-04-23,0,0,3,0,0,0,0,0,1,0,1,5,0
"34",34,2020-04-24,0,0,3,0,0,0,0,0,1,1,1,5,0
"35",35,2020-04-25,0,0,4,2,0,0,0,0,1,1,1,6,0
"36",36,2020-04-26,0,0,4,2,0,0,0,0,1,1,1,6,0
"37",37,2020-04-27,0,0,4,2,0,0,0,0,1,1,1,7,0
"38",38,2020-04-28,0,0,4,2,0,0,0,0,1,1,1,7,0
"39",39,2020-04-29,0,0,5,2,0,0,0,0,2,1,1,7,2
"40",40,2020-04-30,0,0,5,2,0,0,0,0,2,1,1,10,2
"41",41,2020-05-01,1,0,5,2,0,0,0,0,2,1,1,10,2
"42",42,2020-05-02,1,0,5,2,0,0,0,0,2,1,1,10,2
"43",43,2020-05-03,1,0,5,2,0,1,0,0,2,2,1,14,3
"44",44,2020-05-04,1,0,5,2,0,1,0,0,2,2,1,14,3
"45",45,2020-05-05,2,0,5,2,0,1,0,0,2,2,1,14,3
"46",46,2020-05-06,2,0,5,2,0,1,0,0,2,2,1,14,3
"47",47,2020-05-07,2,0,6,2,0,2,2,0,2,2,1,15,4
"48",48,2020-05-08,2,1,6,2,0,2,2,0,2,2,1,15,4
"49",49,2020-05-09,2,1,6,2,0,2,2,0,2,2,1,15,4
"50",50,2020-05-10,2,1,6,2,0,3,2,0,2,2,1,15,4
"51",51,2020-05-11,2,1,6,2,0,3,2,0,2,2,1,15,4
"52",52,2020-05-12,5,1,7,2,0,4,2,0,2,3,1,16,15
"53",53,2020-05-13,5,1,7,2,0,4,2,0,2,3,1,16,15
"54",54,2020-05-14,5,1,7,2,0,4,2,0,2,4,1,18,15
"55",55,2020-05-15,7,1,7,2,0,4,2,0,2,4,1,18,15
"56",56,2020-05-16,7,1,7,2,0,4,2,0,6,5,1,19,15
"57",57,2020-05-17,7,1,7,2,0,4,2,0,6,5,1,19,19
"58",58,2020-05-18,7,1,7,2,0,4,2,0,6,5,1,19,19
"59",59,2020-05-19,7,1,7,2,0,4,2,0,6,5,2,19,20
"60",60,2020-05-20,7,1,8,2,0,4,2,0,6,5,2,19,20
"61",61,2020-05-21,7,1,8,2,0,4,2,0,6,5,2,20,20
"62",62,2020-05-22,7,1,8,2,0,4,2,0,6,5,2,20,20
"63",63,2020-05-23,7,1,8,2,0,4,2,0,6,5,2,20,20
"64",64,2020-05-24,7,1,8,2,0,4,2,0,6,5,2,21,20
"65",65,2020-05-25,7,1,8,2,0,4,2,0,6,5,2,22,21
"66",66,2020-05-26,7,1,8,2,0,4,2,0,6,5,2,22,21
"67",67,2020-05-27,7,1,9,2,0,4,2,0,6,5,2,22,21
"68",68,2020-05-28,7,1,9,2,0,4,2,0,6,5,2,22,21
"69",69,2020-05-29,7,1,9,3,0,4,2,0,6,5,2,22,21
"70",70,2020-05-30,15,1,9,4,3,4,2,0,6,8,2,22,21
"71",71,2020-05-31,15,1,9,4,3,4,2,0,6,8,2,24,21
"72",72,2020-06-01,15,1,9,4,3,4,2,0,6,8,2,24,21
"73",73,2020-06-02,15,1,9,4,3,4,2,0,6,8,2,24,21
"74",74,2020-06-03,16,1,9,4,3,4,2,0,6,8,2,25,21
"75",75,2020-06-04,16,1,9,4,3,4,2,0,6,8,2,25,21
"76",76,2020-06-05,17,2,9,4,3,4,3,0,6,8,2,25,21
"77",77,2020-06-06,17,2,9,4,3,4,3,0,6,8,2,25,21
"78",78,2020-06-07,18,2,10,5,3,4,3,0,6,9,2,25,21
"79",79,2020-06-08,19,2,11,5,3,4,3,0,6,13,2,28,21
"80",80,2020-06-09,19,2,11,5,3,4,3,0,6,13,2,29,22
"81",81,2020-06-10,19,2,12,5,6,5,3,1,6,18,2,29,23
"82",82,2020-06-11,19,2,16,11,6,5,3,2,6,29,2,37,27
"83",83,2020-06-12,19,2,19,19,6,5,3,2,6,29,2,42,28
"84",84,2020-06-13,20,2,19,24,13,5,3,2,7,30,2,45,30
"85",85,2020-06-14,34,2,20,24,20,5,3,2,7,35,2,46,33
"86",86,2020-06-15,34,5,23,24,22,5,5,3,7,38,2,50,35
"87",87,2020-06-16,36,5,23,25,23,5,5,3,7,103,2,51,35
"88",88,2020-06-17,36,5,23,28,25,5,5,3,7,104,2,58,35
"89",89,2020-06-18,36,15,24,28,25,7,7,3,7,104,2,58,35
"90",90,2020-06-19,36,15,26,28,28,7,7,3,7,105,2,67,35
"91",91,2020-06-20,36,15,34,30,28,7,12,4,7,107,2,72,35
"92",92,2020-06-21,36,15,40,30,28,7,12,4,7,107,2,77,35
"93",93,2020-06-22,36,15,41,31,28,7,12,4,7,107,2,78,37
"94",94,2020-06-23,36,15,47,38,28,7,12,15,7,107,2,82,39
"95",95,2020-06-24,38,15,48,38,28,10,12,16,7,107,2,97,39
"96",96,2020-06-25,41,33,59,43,37,10,12,25,8,109,8,113,41
"97",97,2020-06-26,42,34,59,46,37,14,12,25,9,109,8,141,42
"98",98,2020-06-27,64,34,62,56,44,14,12,25,9,116,9,156,42
"99",99,2020-06-28,67,34,70,69,44,23,12,44,9,116,9,173,55
"100",100,2020-06-29,68,34,72,69,44,23,12,44,9,116,9,183,56
"101",101,2020-06-30,75,34,74,69,44,23,12,44,9,116,9,201,56
"102",102,2020-07-01,81,34,74,72,44,23,12,44,31,116,9,229,56
"103",103,2020-07-02,81,37,77,75,44,23,12,51,31,117,12,240,61
"104",104,2020-07-03,89,37,79,75,44,23,12,55,31,117,13,254,61
"105",105,2020-07-04,91,37,81,75,44,23,13,55,31,117,16,278,62
"106",106,2020-07-05,97,37,81,77,44,23,13,55,40,122,17,282,62
"107",107,2020-07-06,97,37,82,77,46,23,13,55,41,122,17,293,63
"108",108,2020-07-07,99,45,99,114,47,23,27,57,48,122,17,314,74
